f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f jL1m jL1f jL2m jL2f jV0500m jV0500f jV0600m jV0600f jV0700m jV0700f jV0200m jV0200f 
432876 13.6233 80.4245 0 0 1.70387 -72.247 0.446079 -0.0967406 0 0 1 0 0 0 0.00161277 60.2376 0.000136233 -99.5755 4.85306e-07 89.9033 4.1866e-05 -89.9241 3.34538e-05 86.8799 1.52867e-05 148.465
443062 13.1644 79.178 0 0 1.65471 -72.9463 0.446054 -0.0914197 0 0 1 0 0 0 0.00155422 59.4189 0.000131644 -100.822 4.96697e-07 89.9086 4.28531e-05 -89.9283 3.41984e-05 86.9574 1.54006e-05 147.724
453488 12.7202 77.9498 0 0 1.60718 -73.6201 0.44603 -0.0861397 0 0 1 0 0 0 0.00149787 58.6109 0.000127202 -102.05 5.08358e-07 89.9139 4.38633e-05 -89.9324 3.49622e-05 87.0339 1.55187e-05 146.982
464159 12.2902 76.7388 0 0 1.56121 -74.2697 0.446008 -0.0809022 0 0 1 0 0 0 0.00144363 57.8125 0.000122902 -103.261 5.20294e-07 89.9191 4.48972e-05 -89.9366 3.57458e-05 87.1092 1.56411e-05 146.239
475081 11.8739 75.5441 0 0 1.51674 -74.896 0.445987 -0.0757082 0 0 1 0 0 0 0.00139139 57.0229 0.000118739 -104.456 5.32512e-07 89.9243 4.59553e-05 -89.9406 3.65494e-05 87.1833 1.5768e-05 145.495
486260 11.4708 74.3648 0 0 1.47371 -75.5 0.445968 -0.0705578 0 0 1 0 0 0 0.00134106 56.2413 0.000114708 -105.635 5.45019e-07 89.9294 4.70383e-05 -89.9447 3.73734e-05 87.2562 1.58997e-05 144.75
497702 11.0803 73.2002 0 0 1.43206 -76.0827 0.445949 -0.065451 0 0 1 0 0 0 0.00129256 55.467 0.000110803 -106.8 5.57821e-07 89.9345 4.81467e-05 -89.9487 3.82183e-05 87.3277 1.60362e-05 144.005
509414 10.7021 72.0496 0 0 1.39174 -76.6449 0.445933 -0.0603872 0 0 1 0 0 0 0.0012458 54.6994 0.000107021 -107.95 5.70926e-07 89.9396 4.92811e-05 -89.9527 3.90845e-05 87.398 1.61778e-05 143.259
521401 10.3356 70.9124 0 0 1.3527 -77.1873 0.445917 -0.0553654 0 0 1 0 0 0 0.00120071 53.9379 0.000103356 -109.088 5.8434e-07 89.9446 5.04421e-05 -89.9566 3.99725e-05 87.4668 1.63247e-05 142.512
533670 9.98059 69.7881 0 0 1.31489 -77.7108 0.445902 -0.0503844 0 0 1 0 0 0 0.00115722 53.182 9.98059e-05 -110.212 5.9807e-07 89.9496 5.16304e-05 -89.9605 4.08826e-05 87.5344 1.6477e-05 141.765
546228 9.63656 68.6761 0 0 1.27826 -78.216 0.445888 -0.0454428 0 0 1 0 0 0 0.00111525 52.4315 9.63656e-05 -111.324 6.12124e-07 89.9546 5.28466e-05 -89.9644 4.18154e-05 87.6005 1.6635e-05 141.019
559081 9.30317 67.576 0 0 1.24278 -78.7035 0.445876 -0.0405389 0 0 1 0 0 0 0.00107475 51.6858 9.30317e-05 -112.424 6.2651e-07 89.9595 5.40913e-05 -89.9682 4.27714e-05 87.6652 1.67987e-05 140.272
572237 8.98008 66.4876 0 0 1.20839 -79.1739 0.445864 -0.0356708 0 0 1 0 0 0 0.00103566 50.9448 8.98008e-05 -113.512 6.41236e-07 89.9643 5.53653e-05 -89.972 4.37511e-05 87.7286 1.69685e-05 139.526
585702 8.66696 65.4104 0 0 1.17505 -79.6279 0.445852 -0.0308367 0 0 1 0 0 0 0.000997916 50.2082 8.66696e-05 -114.59 6.56308e-07 89.9692 5.66692e-05 -89.9758 4.47549e-05 87.7906 1.71445e-05 138.78
599484 8.36348 64.3441 0 0 1.14274 -80.0658 0.445842 -0.0260343 0 0 1 0 0 0 0.000961467 49.4758 8.36348e-05 -115.656 6.71736e-07 89.974 5.80038e-05 -89.9796 4.57834e-05 87.8513 1.73269e-05 138.036
613591 8.06936 63.2886 0 0 1.11141 -80.4883 0.445832 -0.0212614 0 0 1 0 0 0 0.000926266 48.7475 8.06936e-05 -116.711 6.87528e-07 89.9787 5.93696e-05 -89.9833 4.68371e-05 87.9106 1.75158e-05 137.292
628029 7.78431 62.2437 0 0 1.08102 -80.8958 0.445823 -0.0165158 0 0 1 0 0 0 0.000892264 48.0232 7.78431e-05 -117.756 7.03692e-07 89.9835 6.07676e-05 -89.9871 4.79166e-05 87.9686 1.77115e-05 136.55
642807 7.50806 61.2091 0 0 1.05155 -81.2887 0.445815 -0.0117951 0 0 1 0 0 0 0.000859419 47.3027 7.50806e-05 -118.791 7.20237e-07 89.9882 6.21985e-05 -89.9908 4.90224e-05 88.0252 1.79142e-05 135.809
657933 7.24035 60.1848 0 0 1.02297 -81.6675 0.445807 -0.00709684 0 0 1 0 0 0 0.000827686 46.5861 7.24035e-05 -119.815 7.37172e-07 89.9929 6.36629e-05 -89.9944 5.01552e-05 88.0806 1.81241e-05 135.07
673415 6.98094 59.1707 0 0 0.995235 -82.0326 0.4458 -0.0024185 0 0 1 0 0 0 0.000797029 45.8734 6.98094e-05 -120.829 7.54506e-07 89.9976 6.51618e-05 -89.9981 5.13156e-05 88.1347 1.83414e-05 134.333
689261 6.7296 58.1666 0 0 0.968328 -82.3843 0.445793 0.00224244 0 0 1 0 0 0 0.000767408 45.1646 6.7296e-05 -121.833 7.72249e-07 90.0022 6.66959e-05 -90.0018 5.25041e-05 88.1876 1.85662e-05 133.599
705480 6.48609 57.1727 0 0 0.942217 -82.723 0.445787 0.00688857 0 0 1 0 0 0 0.000738788 44.4597 6.48609e-05 -122.827 7.9041e-07 90.0069 6.82661e-05 -90.0054 5.37214e-05 88.2392 1.87989e-05 132.867
722081 6.25021 56.1887 0 0 0.916878 -83.0492 0.445782 0.0115225 0 0 1 0 0 0 0.000711137 43.7588 6.25021e-05 -123.811 8.08999e-07 90.0115 6.98731e-05 -90.009 5.49681e-05 88.2896 1.90395e-05 132.138
739072 6.02175 55.2148 0 0 0.892283 -83.363 0.445776 0.0161469 0 0 1 0 0 0 0.000684421 43.0621 6.02175e-05 -124.785 8.28026e-07 90.0161 7.1518e-05 -90.0127 5.62449e-05 88.3388 1.92884e-05 131.413
756463 5.8005 54.2509 0 0 0.868411 -83.6648 0.445772 0.0207644 0 0 1 0 0 0 0.00065861 42.3695 5.8005e-05 -125.749 8.47501e-07 90.0208 7.32015e-05 -90.0163 5.75525e-05 88.3869 1.95457e-05 130.691
774264 5.58628 53.2971 0 0 0.845236 -83.9551 0.445767 0.0253778 0 0 1 0 0 0 0.000633675 41.6814 5.58628e-05 -126.703 8.67435e-07 90.0254 7.49246e-05 -90.0199 5.88916e-05 88.4338 1.98116e-05 129.973
792483 5.3789 52.3534 0 0 0.822737 -84.234 0.445763 0.0299897 0 0 1 0 0 0 0.000609589 40.9977 5.3789e-05 -127.647 8.87838e-07 90.03 7.66882e-05 -90.0235 6.02629e-05 88.4796 2.00864e-05 129.259
811131 5.17818 51.4198 0 0 0.800892 -84.5019 0.445759 0.0346029 0 0 1 0 0 0 0.000586324 40.3186 5.17818e-05 -128.58 9.08722e-07 90.0346 7.84933e-05 -90.0271 6.16671e-05 88.5244 2.03703e-05 128.549
830218 4.98394 50.4965 0 0 0.779681 -84.7591 0.445756 0.0392201 0 0 1 0 0 0 0.000563855 39.6444 4.98394e-05 -129.504 9.30099e-07 90.0392 8.03408e-05 -90.0307 6.3105e-05 88.568 2.06635e-05 127.843
849753 4.79602 49.5834 0 0 0.759083 -85.0059 0.445753 0.0438442 0 0 1 0 0 0 0.000542158 38.9751 4.79602e-05 -130.417 9.51978e-07 90.0438 8.22317e-05 -90.0343 6.45773e-05 88.6107 2.09663e-05 127.143
869749 4.61426 48.6807 0 0 0.73908 -85.2425 0.44575 0.048478 0 0 1 0 0 0 0.000521209 38.3109 4.61426e-05 -131.319 9.74373e-07 90.0485 8.41671e-05 -90.038 6.60848e-05 88.6524 2.12788e-05 126.447
890215 4.43849 47.7884 0 0 0.719654 -85.4693 0.445748 0.0531242 0 0 1 0 0 0 0.000500985 37.652 4.43849e-05 -132.212 9.97296e-07 90.0531 8.6148e-05 -90.0416 6.76284e-05 88.693 2.16014e-05 125.757
911163 4.26855 46.9067 0 0 0.700785 -85.6865 0.445746 0.0577856 0 0 1 0 0 0 0.000481464 36.9987 4.26855e-05 -133.093 1.02076e-06 90.0578 8.81755e-05 -90.0453 6.92089e-05 88.7328 2.19342e-05 125.072
932603 4.1043 46.0355 0 0 0.682457 -85.8944 0.445744 0.0624652 0 0 1 0 0 0 0.000462626 36.3509 4.1043e-05 -133.964 1.04477e-06 90.0625 9.02507e-05 -90.0489 7.08271e-05 88.7716 2.22775e-05 124.393
954548 3.94557 45.175 0 0 0.664654 -86.0933 0.445742 0.0671658 0 0 1 0 0 0 0.000444449 35.709 3.94557e-05 -134.825 1.06935e-06 90.0672 9.23747e-05 -90.0526 7.24838e-05 88.8095 2.26315e-05 123.72
977010 3.79224 44.3253 0 0 0.647359 -86.2835 0.445741 0.0718902 0 0 1 0 0 0 0.000426914 35.0731 3.79224e-05 -135.675 1.09451e-06 90.0719 9.45486e-05 -90.0563 7.41801e-05 88.8465 2.29966e-05 123.053
1e+06 3.64415 43.4864 0 0 0.630557 -86.4651 0.445739 0.0766414 0 0 1 0 0 0 0.000410001 34.4433 3.64415e-05 -136.514 1.12027e-06 90.0766 9.67737e-05 -90.06 7.59167e-05 88.8827 2.33729e-05 122.392
1.02353e+06 3.50115 42.6583 0 0 0.614232 -86.6385 0.445738 0.0814222 0 0 1 0 0 0 0.000393692 33.8199 3.50115e-05 -137.342 1.14662e-06 90.0814 9.9051e-05 -90.0638 7.76946e-05 88.918 2.37607e-05 121.737
1.04762e+06 3.36313 41.8413 0 0 0.598371 -86.804 0.445738 0.0862357 0 0 1 0 0 0 0.000377968 33.2029 3.36313e-05 -138.159 1.1736e-06 90.0862 0.000101382 -90.0675 7.95148e-05 88.9526 2.41602e-05 121.089
1.07227e+06 3.22993 41.0353 0 0 0.582958 -86.9618 0.445737 0.0910846 0 0 1 0 0 0 0.000362813 32.5926 3.22993e-05 -138.965 1.20122e-06 90.0911 0.000103768 -90.0713 8.13783e-05 88.9864 2.45718e-05 120.448
1.0975e+06 3.10142 40.2404 0 0 0.56798 -87.112 0.445737 0.0959721 0 0 1 0 0 0 0.000348207 31.9891 3.10142e-05 -139.76 1.22948e-06 90.096 0.00010621 -90.0752 8.3286e-05 89.0194 2.49958e-05 119.813
1.12332e+06 2.97748 39.4566 0 0 0.553424 -87.2551 0.445736 0.100901 0 0 1 0 0 0 0.000334135 31.3925 2.97748e-05 -140.543 1.25841e-06 90.1009 0.000108709 -90.079 8.52389e-05 89.0517 2.54323e-05 119.186
1.14976e+06 2.85797 38.684 0 0 0.539277 -87.3912 0.445736 0.105874 0 0 1 0 0 0 0.00032058 30.803 2.85797e-05 -141.316 1.28802e-06 90.1059 0.000111267 -90.0829 8.72383e-05 89.0833 2.58816e-05 118.565
1.17681e+06 2.74277 37.9227 0 0 0.525527 -87.5207 0.445737 0.110895 0 0 1 0 0 0 0.000307526 30.2206 2.74277e-05 -142.077 1.31833e-06 90.1109 0.000113885 -90.0869 8.9285e-05 89.1143 2.63441e-05 117.952
1.2045e+06 2.63175 37.1726 0 0 0.512161 -87.6436 0.445737 0.115967 0 0 1 0 0 0 0.000294958 29.6456 2.63175e-05 -142.827 1.34936e-06 90.116 0.000116565 -90.0908 9.13802e-05 89.1445 2.68201e-05 117.346
1.23285e+06 2.52479 36.4339 0 0 0.499168 -87.7603 0.445737 0.121092 0 0 1 0 0 0 0.00028286 29.0779 2.52479e-05 -143.566 1.38111e-06 90.1211 0.000119308 -90.0949 9.3525e-05 89.1742 2.73098e-05 116.747
1.26186e+06 2.42177 35.7064 0 0 0.486537 -87.871 0.445738 0.126273 0 0 1 0 0 0 0.000271217 28.5178 2.42177e-05 -144.294 1.41361e-06 90.1263 0.000122115 -90.0989 9.57206e-05 89.2032 2.78135e-05 116.156
1.29155e+06 2.32257 34.9903 0 0 0.474255 -87.9759 0.445739 0.131515 0 0 1 0 0 0 0.000260015 27.9653 2.32257e-05 -145.01 1.44688e-06 90.1315 0.000124988 -90.103 9.79682e-05 89.2316 2.83316e-05 115.572
1.32194e+06 2.22707 34.2855 0 0 0.462314 -88.0752 0.44574 0.136819 0 0 1 0 0 0 0.000249239 27.4204 2.22707e-05 -145.715 1.48093e-06 90.1368 0.000127929 -90.1072 0.000100269 89.2595 2.88643e-05 114.995
1.35305e+06 2.13516 33.592 0 0 0.450701 -88.1692 0.445741 0.142189 0 0 1 0 0 0 0.000238876 26.8833 2.13516e-05 -146.408 1.51578e-06 90.1422 0.000130939 -90.1114 0.000102624 89.2868 2.9412e-05 114.426
1.38489e+06 2.04674 32.9099 0 0 0.439409 -88.2581 0.445742 0.147629 0 0 1 0 0 0 0.000228912 26.354 2.04674e-05 -147.09 1.55145e-06 90.1476 0.00013402 -90.1156 0.000105035 89.3136 2.9975e-05 113.865
1.41747e+06 1.96168 32.239 0 0 0.428425 -88.342 0.445744 0.153141 0 0 1 0 0 0 0.000219334 25.8326 1.96168e-05 -147.761 1.58796e-06 90.1531 0.000137174 -90.12 0.000107503 89.3399 3.05536e-05 113.311
1.45083e+06 1.87988 31.5794 0 0 0.417742 -88.4213 0.445745 0.158728 0 0 1 0 0 0 0.000210128 25.3191 1.87988e-05 -148.421 1.62534e-06 90.1587 0.000140401 -90.1243 0.000110029 89.3658 3.11483e-05 112.764
1.48497e+06 1.80123 30.931 0 0 0.40735 -88.496 0.445747 0.164395 0 0 1 0 0 0 0.000201283 24.8135 1.80123e-05 -149.069 1.66359e-06 90.1644 0.000143704 -90.1288 0.000112615 89.3911 3.17592e-05 112.225
1.51991e+06 1.72564 30.2938 0 0 0.397241 -88.5664 0.445749 0.170143 0 0 1 0 0 0 0.000192786 24.3159 1.72564e-05 -149.706 1.70274e-06 90.1701 0.000147086 -90.1333 0.000115262 89.416 3.23868e-05 111.693
1.55568e+06 1.65299 29.6677 0 0 0.387404 -88.6326 0.445751 0.175977 0 0 1 0 0 0 0.000184625 23.8263 1.65299e-05 -150.332 1.74282e-06 90.176 0.000150546 -90.1379 0.000117972 89.4405 3.30315e-05 111.169
1.59228e+06 1.5832 29.0527 0 0 0.377834 -88.6949 0.445754 0.1819 0 0 1 0 0 0 0.000176788 23.3447 1.5832e-05 -150.947 1.78384e-06 90.1819 0.000154088 -90.1425 0.000120745 89.4645 3.36935e-05 110.652
1.62975e+06 1.51616 28.4487 0 0 0.368521 -88.7535 0.445756 0.187915 0 0 1 0 0 0 0.000169264 22.8712 1.51616e-05 -151.551 1.82582e-06 90.1879 0.000157713 -90.1472 0.000123584 89.4882 3.43733e-05 110.142
1.6681e+06 1.45179 27.8557 0 0 0.359457 -88.8084 0.445759 0.194025 0 0 1 0 0 0 0.000162042 22.4056 1.45179e-05 -152.144 1.8688e-06 90.194 0.000161424 -90.152 0.00012649 89.5115 3.50713e-05 109.64
1.70735e+06 1.38998 27.2736 0 0 0.350636 -88.8598 0.445761 0.200235 0 0 1 0 0 0 0.000155111 21.948 1.38998e-05 -152.726 1.91278e-06 90.2002 0.000165222 -90.1569 0.000129465 89.5344 3.57879e-05 109.145
1.74753e+06 1.33065 26.7022 0 0 0.342049 -88.908 0.445764 0.206547 0 0 1 0 0 0 0.000148461 21.4984 1.33065e-05 -153.298 1.9578e-06 90.2065 0.000169109 -90.1618 0.00013251 89.557 3.65234e-05 108.657
1.78865e+06 1.2737 26.1415 0 0 0.333691 -88.9531 0.445767 0.212966 0 0 1 0 0 0 0.000142082 21.0567 1.2737e-05 -153.858 2.00389e-06 90.213 0.000173087 -90.1668 0.000135627 89.5793 3.72782e-05 108.176
1.83074e+06 1.21907 25.5915 0 0 0.325553 -88.9951 0.445771 0.219494 0 0 1 0 0 0 0.000135963 20.6229 1.21907e-05 -154.409 2.05106e-06 90.2195 0.000177159 -90.172 0.000138817 89.6013 3.80529e-05 107.702
1.87382e+06 1.16665 25.0519 0 0 0.31763 -89.0343 0.445774 0.226135 0 0 1 0 0 0 0.000130095 20.1971 1.16665e-05 -154.948 2.09934e-06 90.2261 0.000181327 -90.1772 0.000142082 89.623 3.88477e-05 107.235
1.91791e+06 1.11638 24.5228 0 0 0.309914 -89.0708 0.445778 0.232893 0 0 1 0 0 0 0.000124468 19.779 1.11638e-05 -155.477 2.14875e-06 90.2329 0.000185593 -90.1825 0.000145425 89.6444 3.96633e-05 106.775
1.96304e+06 1.06817 24.004 0 0 0.302401 -89.1047 0.445782 0.239772 0 0 1 0 0 0 0.000119075 19.3688 1.06817e-05 -155.996 2.19934e-06 90.2398 0.000189959 -90.1878 0.000148846 89.6655 4.04999e-05 106.321
2.00923e+06 1.02194 23.4953 0 0 0.295084 -89.1361 0.445786 0.246775 0 0 1 0 0 0 0.000113905 18.9663 1.02194e-05 -156.505 2.25111e-06 90.2468 0.000194427 -90.1933 0.000152348 89.6864 4.1358e-05 105.874
2.05651e+06 0.977625 22.9968 0 0 0.287957 -89.1652 0.44579 0.253906 0 0 1 0 0 0 0.00010895 18.5715 9.77625e-06 -157.003 2.3041e-06 90.2539 0.000199001 -90.1989 0.000155933 89.7071 4.22382e-05 105.434
2.1049e+06 0.93515 22.5083 0 0 0.281014 -89.1921 0.445795 0.26117 0 0 1 0 0 0 0.000104202 18.1843 9.3515e-06 -157.492 2.35835e-06 90.2612 0.000203682 -90.2046 0.000159603 89.7275 4.31409e-05 105
2.15443e+06 0.894445 22.0296 0 0 0.274251 -89.2168 0.4458 0.268569 0 0 1 0 0 0 9.96536e-05 17.8046 8.94445e-06 -157.97 2.41387e-06 90.2686 0.000208473 -90.2104 0.000163358 89.7477 4.40666e-05 104.572
2.20513e+06 0.855442 21.5606 0 0 0.267661 -89.2396 0.445805 0.276108 0 0 1 0 0 0 9.52964e-05 17.4324 8.55442e-06 -158.439 2.4707e-06 90.2761 0.000213377 -90.2163 0.000167203 89.7678 4.50157e-05 104.151
2.25702e+06 0.818076 21.1012 0 0 0.261241 -89.2604 0.44581 0.283791 0 0 1 0 0 0 9.1123e-05 17.0677 8.18076e-06 -158.899 2.52886e-06 90.2838 0.000218396 -90.2224 0.000171138 89.7877 4.59889e-05 103.735
2.31013e+06 0.782283 20.6514 0 0 0.254985 -89.2794 0.445816 0.291622 0 0 1 0 0 0 8.71263e-05 16.7102 7.82283e-06 -159.349 2.5884e-06 90.2916 0.000223533 -90.2285 0.000175166 89.8074 4.69866e-05 103.325
2.36449e+06 0.748001 20.2108 0 0 0.248888 -89.2966 0.445822 0.299605 0 0 1 0 0 0 8.32993e-05 16.36 7.48001e-06 -159.789 2.64935e-06 90.2996 0.000228791 -90.2348 0.000179289 89.8269 4.80093e-05 102.921
2.42013e+06 0.715172 19.7796 0 0 0.242946 -89.3123 0.445828 0.307745 0 0 1 0 0 0 7.96352e-05 16.017 7.15172e-06 -160.22 2.71173e-06 90.3077 0.000234173 -90.2411 0.000183509 89.8464 4.90576e-05 102.523
2.47708e+06 0.683738 19.3574 0 0 0.237155 -89.3263 0.445835 0.316045 0 0 1 0 0 0 7.61276e-05 15.6811 6.83738e-06 -160.643 2.77558e-06 90.316 0.00023968 -90.2477 0.000187829 89.8657 5.01321e-05 102.131
2.53536e+06 0.653644 18.9442 0 0 0.23151 -89.3388 0.445841 0.324509 0 0 1 0 0 0 7.277e-05 15.3522 6.53644e-06 -161.056 2.84093e-06 90.3245 0.000245318 -90.2543 0.000192251 89.8849 5.12333e-05 101.743
2.59502e+06 0.624835 18.5398 0 0 0.226006 -89.3499 0.445849 0.333143 0 0 1 0 0 0 6.95565e-05 15.0302 6.24835e-06 -161.46 2.90783e-06 90.3331 0.000251087 -90.2611 0.000196777 89.904 5.23619e-05 101.361
2.65609e+06 0.59726 18.1442 0 0 0.220641 -89.3597 0.445856 0.341951 0 0 1 0 0 0 6.64813e-05 14.715 5.9726e-06 -161.856 2.9763e-06 90.342 0.000256993 -90.268 0.000201409 89.923 5.35183e-05 100.984
2.71859e+06 0.57087 17.7571 0 0 0.21541 -89.3682 0.445864 0.350936 0 0 1 0 0 0 6.35386e-05 14.4066 5.7087e-06 -162.243 3.04639e-06 90.3509 0.000263037 -90.275 0.000206152 89.9419 5.47032e-05 100.612
2.78256e+06 0.545616 17.3784 0 0 0.21031 -89.3754 0.445872 0.360104 0 0 1 0 0 0 6.07231e-05 14.1048 5.45616e-06 -162.622 3.11813e-06 90.3601 0.000269223 -90.2822 0.000211006 89.9607 5.59173e-05 100.245
2.84804e+06 0.521452 17.0081 0 0 0.205337 -89.3815 0.445881 0.36946 0 0 1 0 0 0 5.80295e-05 13.8096 5.21452e-06 -162.992 3.19157e-06 90.3695 0.000275554 -90.2896 0.000215974 89.9795 5.71612e-05 99.8828
2.91505e+06 0.498333 16.6459 0 0 0.200487 -89.3864 0.44589 0.379007 0 0 1 0 0 0 5.54528e-05 13.5208 4.98333e-06 -163.354 3.26674e-06 90.379 0.000282034 -90.2971 0.00022106 89.9983 5.84354e-05 99.5249
2.98365e+06 0.476216 16.2918 0 0 0.195757 -89.3902 0.445899 0.388751 0 0 1 0 0 0 5.29881e-05 13.2384 4.76216e-06 -163.708 3.34368e-06 90.3888 0.000288666 -90.3047 0.000226266 90.017 5.97408e-05 99.1715
3.05386e+06 0.455059 15.9456 0 0 0.191144 -89.3931 0.445909 0.398697 0 0 1 0 0 0 5.06308e-05 12.9623 4.55059e-06 -164.054 3.42243e-06 90.3987 0.000295454 -90.3125 0.000231595 90.0358 6.10779e-05 98.8224
3.12572e+06 0.434823 15.6072 0 0 0.186644 -89.3949 0.44592 0.408849 0 0 1 0 0 0 4.83763e-05 12.6923 4.34823e-06 -164.393 3.50305e-06 90.4088 0.000302401 -90.3205 0.000237049 90.0545 6.24475e-05 98.4774
3.19927e+06 0.41547 15.2764 0 0 0.182255 -89.3959 0.445931 0.419212 0 0 1 0 0 0 4.62204e-05 12.4285 4.1547e-06 -164.724 3.58557e-06 90.4192 0.000309512 -90.3286 0.000242632 90.0732 6.38502e-05 98.1364
3.27455e+06 0.396962 14.9532 0 0 0.177973 -89.3959 0.445942 0.429792 0 0 1 0 0 0 4.41589e-05 12.1706 3.96962e-06 -165.047 3.67003e-06 90.4298 0.000316789 -90.3369 0.000248348 90.0919 6.52869e-05 97.7993
3.3516e+06 0.379263 14.6373 0 0 0.173797 -89.395 0.445954 0.440593 0 0 1 0 0 0 4.21878e-05 11.9186 3.79263e-06 -165.363 3.75649e-06 90.4406 0.000324237 -90.3454 0.000254198 90.1106 6.67581e-05 97.4659
3.43047e+06 0.36234 14.3287 0 0 0.169722 -89.3933 0.445967 0.451621 0 0 1 0 0 0 4.03033e-05 11.6724 3.6234e-06 -165.671 3.845e-06 90.4516 0.00033186 -90.3541 0.000260186 90.1294 6.82647e-05 97.136
3.51119e+06 0.34616 14.0273 0 0 0.165746 -89.3909 0.44598 0.462881 0 0 1 0 0 0 3.85018e-05 11.4319 3.4616e-06 -165.973 3.93559e-06 90.4629 0.000339662 -90.3629 0.000266316 90.1482 6.98075e-05 96.8096
3.59381e+06 0.330692 13.7328 0 0 0.161867 -89.3876 0.445994 0.474378 0 0 1 0 0 0 3.67795e-05 11.1971 3.30692e-06 -166.267 4.02832e-06 90.4744 0.000347647 -90.3719 0.00027259 90.1671 7.13872e-05 96.4864
3.67838e+06 0.315904 13.4453 0 0 0.158082 -89.3836 0.446008 0.486117 0 0 1 0 0 0 3.51333e-05 10.9678 3.15904e-06 -166.555 4.12324e-06 90.4861 0.00035582 -90.3812 0.000279013 90.186 7.30046e-05 96.1664
3.76494e+06 0.301769 13.1645 0 0 0.154388 -89.3789 0.446023 0.498105 0 0 1 0 0 0 3.35598e-05 10.7439 3.01769e-06 -166.836 4.22041e-06 90.4981 0.000364184 -90.3906 0.000285588 90.205 7.46606e-05 95.8493
3.85353e+06 0.288257 12.8904 0 0 0.150784 -89.3735 0.446039 0.510346 0 0 1 0 0 0 3.20559e-05 10.5253 2.88257e-06 -167.11 4.31988e-06 90.5103 0.000372744 -90.4002 0.000292318 90.2241 7.6356e-05 95.5351
3.94421e+06 0.275343 12.6227 0 0 0.147267 -89.3674 0.446055 0.522846 0 0 1 0 0 0 3.06185e-05 10.312 2.75343e-06 -167.377 4.42169e-06 90.5228 0.000381505 -90.41 0.000299207 90.2433 7.80916e-05 95.2237
4.03702e+06 0.263 12.3615 0 0 0.143834 -89.3607 0.446073 0.535611 0 0 1 0 0 0 2.92449e-05 10.1039 2.63e-06 -167.638 4.52591e-06 90.5356 0.000390471 -90.4201 0.00030626 90.2626 7.98683e-05 94.9147
4.13201e+06 0.251204 12.1066 0 0 0.140484 -89.3533 0.446091 0.548646 0 0 1 0 0 0 2.79323e-05 9.90082 2.51204e-06 -167.893 4.6326e-06 90.5486 0.000399648 -90.4303 0.000313479 90.282 8.16869e-05 94.6082
4.22924e+06 0.239932 11.8579 0 0 0.137214 -89.3453 0.44611 0.561958 0 0 1 0 0 0 2.6678e-05 9.70275 2.39932e-06 -168.142 4.74181e-06 90.562 0.00040904 -90.4408 0.000320868 90.3015 8.35485e-05 94.304
4.32876e+06 0.22916 11.6152 0 0 0.134022 -89.3367 0.44613 0.575551 0 0 1 0 0 0 2.54794e-05 9.50958 2.2916e-06 -168.385 4.85361e-06 90.5756 0.000418652 -90.4515 0.000328433 90.3212 8.54538e-05 94.0019
4.43062e+06 0.218867 11.3785 0 0 0.130907 -89.3275 0.446151 0.589432 0 0 1 0 0 0 2.43342e-05 9.32123 2.18867e-06 -168.622 4.96805e-06 90.5894 0.000428489 -90.4624 0.000336177 90.341 8.74039e-05 93.7018
4.53488e+06 0.209032 11.1476 0 0 0.127866 -89.3178 0.446172 0.603606 0 0 1 0 0 0 2.32401e-05 9.13761 2.09032e-06 -168.852 5.0852e-06 90.6036 0.000438556 -90.4736 0.000344104 90.3609 8.93997e-05 93.4035
4.64159e+06 0.199635 10.9225 0 0 0.124898 -89.3075 0.446195 0.61808 0 0 1 0 0 0 2.21947e-05 8.95864 1.99635e-06 -169.078 5.20513e-06 90.6181 0.00044886 -90.485 0.000352219 90.3811 9.14421e-05 93.1069
4.75081e+06 0.190657 10.703 0 0 0.122 -89.2966 0.446219 0.63286 0 0 1 0 0 0 2.1196e-05 8.78424 1.90657e-06 -169.297 5.3279e-06 90.6329 0.000459404 -90.4966 0.000360526 90.4014 9.35321e-05 92.8119
4.8626e+06 0.18208 10.489 0 0 0.119171 -89.2852 0.446244 0.647951 0 0 1 0 0 0 2.02419e-05 8.61434 1.8208e-06 -169.511 5.45357e-06 90.648 0.000470196 -90.5085 0.00036903 90.4218 9.56708e-05 92.5183
4.97702e+06 0.173885 10.2804 0 0 0.11641 -89.2732 0.44627 0.66336 0 0 1 0 0 0 1.93305e-05 8.44884 1.73885e-06 -169.72 5.58223e-06 90.6634 0.00048124 -90.5207 0.000377735 90.4425 9.78591e-05 92.226
5.09414e+06 0.166057 10.0772 0 0 0.113714 -89.2607 0.446298 0.679092 0 0 1 0 0 0 1.84598e-05 8.28768 1.66057e-06 -169.923 5.71393e-06 90.6791 0.000492543 -90.5331 0.000386647 90.4634 0.000100098 91.9348
5.21401e+06 0.158579 9.87916 0 0 0.111081 -89.2477 0.446326 0.695154 0 0 1 0 0 0 1.76281e-05 8.13078 1.58579e-06 -170.121 5.84876e-06 90.6952 0.00050411 -90.5457 0.00039577 90.4844 0.000102389 91.6447
5.3367e+06 0.151435 9.68626 0 0 0.108512 -89.2342 0.446356 0.711551 0 0 1 0 0 0 1.68336e-05 7.97805 1.51435e-06 -170.314 5.98679e-06 90.7116 0.000515947 -90.5587 0.00040511 90.5057 0.000104733 91.3554
